gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
c1000,1,1,CHR_THIS,Apply temporary placement for event progression testing. Delete this once the large battle in front of Genesis Tower is formally implemented.,Apply temporary placement for event<br/>progression testing. Delete this once the large battle<br/>in front of Genesis Tower is formally implemented.,CHR_THIS,イベント進行確認用に仮配置しています。 ※ゲネシスタワー前での広域戦闘が正式入力しましたら削除をお願いいたします。,イベント進行確認用に仮配置しています。<br/>※ゲネシスタワー前での広域戦闘が正式入力しましたら削除をお願いいたします。,,
c1000,20,110,President Gramhart,"...but to forge a path ahead, we need not only strength of will—but also strength of arms.","...but to forge a path ahead, we need not only<br/>strength of will—but also strength of arms.",グラムハート大統領,それを可能にする力を、本日この場で 皆さんに披露させていただきます。,"<audio id=""v15_60030""><source src=""talk/11/v15_60030.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60030').play()"">それを可能にする力を、本日この場で<br/>皆さんに披露させていただきます。</a>",,
c1000,20,111,President Gramhart,That brings me to today's big announcement. We have given our glorious Calvardian military a number of much-needed improvements.,That brings me to today's big announcement.<br/>We have given our glorious Calvardian military a<br/>number of much-needed improvements.,グラムハート大統領,ご紹介しましょう、現在大規模な刷新が 進んでいる共和国軍の《次世代兵装》──,"<audio id=""v15_60031""><source src=""talk/11/v15_60031.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60031').play()"">ご紹介しましょう、現在大規模な刷新が<br/>進んでいる共和国軍の《次世代兵装》──</a>",,
c1000,20,112,President Gramhart,Allow me to unveil the future!,Allow me to unveil the future!,グラムハート大統領,その“一端”を！,"<audio id=""v15_60032""><source src=""talk/11/v15_60032.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60032').play()"">その“一端”を！</a>",,
c1000,20,113,President Gramhart,"First, we have our next-generation Schedar tanks. They will replace our antiquated Wezen models.","First, we have our next-generation Schedar tanks.<br/>They will replace our antiquated Wezen models.",グラムハート大統領,まずは現主力戦車《ウェズン》に代わる、 次世代戦車となる《シェダル》シリーズです。,"<audio id=""v15_60033""><source src=""talk/11/v15_60033.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60033').play()"">まずは現主力戦車《ウェズン》に代わる、<br/>次世代戦車となる《シェダル》シリーズです。</a>",,
c1000,20,114,President Gramhart,These tanks will leave the ones used in the Empire firmly in the dust. They are twice as fast—and equally as durable.,These tanks will leave the ones used in the Empire<br/>firmly in the dust. They are twice as fast—and equally<br/>as durable.,グラムハート大統領,帝国の主力戦車の２倍の最高速度を 実現しつつも防御性能はそれに匹敵──,"<audio id=""v15_60034""><source src=""talk/11/v15_60034.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60034').play()"">帝国の主力戦車の２倍の最高速度を<br/>実現しつつも防御性能はそれに匹敵──</a>",,
c1000,20,115,President Gramhart,"The main cannon's raw power measures up to theirs, and they are capable of firing nearly three times the distance.","The main cannon's raw power measures up to theirs,<br/>and they are capable of firing nearly three times<br/>the distance.",グラムハート大統領,同クラスの口径を持つ主砲に至っては ３倍近くとなる射程距離を実現しました。,"<audio id=""v15_60035""><source src=""talk/11/v15_60035.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60035').play()"">同クラスの口径を持つ主砲に至っては<br/>３倍近くとなる射程距離を実現しました。</a>",,
c1000,20,116,President Gramhart,"Next, we have an entirely new addition to our military—the Ix-Alba series of aerial cruisers.","Next, we have an entirely new addition to our<br/>military—the Ix-Alba series of aerial cruisers.",グラムハート大統領,続けて共和国軍初となる飛行巡洋艦、 《イクス＝アルバ》級です。,"<audio id=""v15_60036""><source src=""talk/11/v15_60036.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60036').play()"">続けて共和国軍初となる飛行巡洋艦、<br/>《イクス＝アルバ》級です。</a>",,
c1000,20,117,President Gramhart,"They are 120 arge long, which places them between our battleships and mid-sized airships in size.","They are 120 arge long, which places them between<br/>our battleships and mid-sized airships in size.",グラムハート大統領,全長１２０アージュという、飛行戦艦と 中型飛行艦の間に位置するクラスですが……,"<audio id=""v15_60037""><source src=""talk/11/v15_60037.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60037').play()"">全長１２０アージュという、飛行戦艦と<br/>中型飛行艦の間に位置するクラスですが……</a>",,
c1000,20,118,President Gramhart,"They are equipped with highly advanced weaponry, and their cutting-edge control systems allow them to conduct operations with complete autonomy.","They are equipped with highly advanced weaponry,<br/>and their cutting-edge control systems allow them to<br/>conduct operations with complete autonomy.",グラムハート大統領,最新の武装に加え、高性能の管制システムを備え、 一艦で独立した作戦行動を可能としています。,"<audio id=""v15_60038""><source src=""talk/11/v15_60038.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60038').play()"">最新の武装に加え、高性能の管制システムを備え、<br/>一艦で独立した作戦行動を可能としています。</a>",,
c1000,20,119,President Gramhart,"Based on our recent field tests, we have concluded that even one of these cruisers can dominate an entire squadron of Imperial airships.","Based on our recent field tests, we have concluded<br/>that even one of these cruisers can dominate an entire<br/>squadron of Imperial airships.",グラムハート大統領,最新の模擬演習では、一艦で帝国の飛行分艦隊を 圧倒できるほどの戦力評価を得ています。,"<audio id=""v15_60039""><source src=""talk/11/v15_60039.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60039').play()"">最新の模擬演習では、一艦で帝国の飛行分艦隊を<br/>圧倒できるほどの戦力評価を得ています。</a>",,
c1000,20,120,President Gramhart,And last—but certainly not least—I will introduce you to a new class of weaponry.,And last—but certainly not least—I will introduce<br/>you to a new class of weaponry.,グラムハート大統領,──最後にサプライズとして 全く新しい兵装をご紹介しましょう。,"<audio id=""v15_60040""><source src=""talk/11/v15_60040.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60040').play()"">──最後にサプライズとして<br/>全く新しい兵装をご紹介しましょう。</a>",,
c1000,20,121,Citizens' voices,A-Aren't those...?,A-Aren't those...?,市民の声,あ、あれは……！？,"<audio id=""v100_60000""><source src=""talk/11/v100_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v100_60000').play()"">あ、あれは……！？</a>",,
c1000,20,122,Citizens' voices,Robots from the Empire?!,Robots from the Empire?!,市民の声,帝国が使ってたっていう！？,"<audio id=""v102_60000""><source src=""talk/11/v102_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v102_60000').play()"">帝国が使ってたっていう！？</a>",,
c1000,20,123,President Gramhart,They may remind you of the Empire's Panzer Soldats that were unleashed upon the world four years ago.,They may remind you of the Empire's Panzer Soldats<br/>that were unleashed upon the world four years ago.,グラムハート大統領,ご存じ、帝国が４年前に世に出した 人型有人兵器である《機甲兵》──,"<audio id=""v15_60041""><source src=""talk/11/v15_60041.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60041').play()"">ご存じ、帝国が４年前に世に出した<br/>人型有人兵器である《機甲兵》──</a>",,
c1000,20,124,President Gramhart,"However, these weapons are far superior—and they are based on an entirely different design philosophy. We call them Assault Frames.","However, these weapons are far superior—and they<br/>are based on an entirely different design philosophy.<br/>We call them Assault Frames.",グラムハート大統領,それとは全く異なる設計思想で開発された 共和国軍の次世代兵装《ＡＦ（アサルトフレーム）》です。,"<audio id=""v15_60042""><source src=""talk/11/v15_60042.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60042').play()"">それとは全く異なる設計思想で開発された<br/>共和国軍の次世代兵装《ＡＦ（アサルトフレーム）》です。</a>",,
c1000,20,125,President Gramhart,"Their control systems utilize Xipha technology, which maximizes their performance and strengthens their output, mobility, and reaction speed.","Their control systems utilize Xipha technology, which<br/>maximizes their performance and strengthens their<br/>output, mobility, and reaction speed.",グラムハート大統領,第六世代“ザイファ”の管制システムにより 出力・操作性・反応速度全てで高性能を発揮……,"<audio id=""v15_60043""><source src=""talk/11/v15_60043.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60043').play()"">第六世代“ザイファ”の管制システムにより<br/>出力・操作性・反応速度全てで高性能を発揮……</a>",,
c1000,20,126,President Gramhart,Their potential is limitless. Not even the Empire's latest Panzer Soldat models can compare.,Their potential is limitless. Not even the Empire's<br/>latest Panzer Soldat models can compare.,グラムハート大統領,帝国の最新式の機甲兵すら 総合的な戦力評価では上回りました。,"<audio id=""v15_60044""><source src=""talk/11/v15_60044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60044').play()"">帝国の最新式の機甲兵すら<br/>総合的な戦力評価では上回りました。</a>",,
c1000,20,127,President Gramhart,It goes without saying that power must always be used responsibly. We've learned that lesson from the Empire's past transgressions.,It goes without saying that power must always be<br/>used responsibly. We've learned that lesson from the<br/>Empire's past transgressions.,グラムハート大統領,──無論、力には理性が必要です。 我々はかつての帝国ではないのですから。,"<audio id=""v15_60045""><source src=""talk/11/v15_60045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60045').play()"">──無論、力には理性が必要です。<br/>我々はかつての帝国ではないのですから。</a>",,
c1000,20,128,President Gramhart,I swear to you today that we will not use our military as an unwieldy instrument of conquest and bloodshed.,I swear to you today that we will not use our military<br/>as an unwieldy instrument of conquest<br/>and bloodshed.,グラムハート大統領,鉄塊のように重々しくも巨大で、 方向転換しにくい“力”ではなく……,"<audio id=""v15_60046""><source src=""talk/11/v15_60046.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60046').play()"">鉄塊のように重々しくも巨大で、<br/>方向転換しにくい“力”ではなく……</a>",,
c1000,20,129,President Gramhart,"Instead, it shall serve as a firm—yet flexible—tool that can respond to any situation or crises that may arise.","Instead, it shall serve as a firm—yet flexible—tool<br/>that can respond to any situation or crises that<br/>may arise.",グラムハート大統領,強くしなやかで、どんな事態にも柔軟に 対応できる“力”こそが相応しい筈です。,"<audio id=""v15_60047""><source src=""talk/11/v15_60047.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60047').play()"">強くしなやかで、どんな事態にも柔軟に<br/>対応できる“力”こそが相応しい筈です。</a>",,
c1000,20,130,President Gramhart,It is my belief that the weapons you have seen today will help us build a better road for our future.,It is my belief that the weapons you have seen today<br/>will help us build a better road for our future.,グラムハート大統領,本日ご覧いただいた新兵装たちは それを体現していると言えるでしょう。,"<audio id=""v15_60048""><source src=""talk/11/v15_60048.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60048').play()"">本日ご覧いただいた新兵装たちは<br/>それを体現していると言えるでしょう。</a>",,
c1000,20,131,President Gramhart,Thank you all for listening. I believe I have talked for long enough.,Thank you all for listening. I believe I have talked for<br/>long enough.,グラムハート大統領,ご静聴ありがとう── お堅い演説はここまでです。,"<audio id=""v15_60049""><source src=""talk/11/v15_60049.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60049').play()"">ご静聴ありがとう──<br/>お堅い演説はここまでです。</a>",,
c1000,20,132,President Gramhart,Glory to the Republic! May the Goddess bless us all!,Glory to the Republic! May the Goddess bless us all!,グラムハート大統領,共和国に栄光と、女神の加護を！,"<audio id=""v15_60050""><source src=""talk/11/v15_60050.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60050').play()"">共和国に栄光と、女神の加護を！</a>",,
c1000,20,133,President Gramhart,Now go out and enjoy the festival—and spend this joyous day with those you hold dear. Let us make this a celebration to remember!,Now go out and enjoy the festival—and spend this<br/>joyous day with those you hold dear. Let us make this<br/>a celebration to remember!,グラムハート大統領,この佳き日を親しい人と心ゆくまで祝い、 楽しみ、また在りし日を偲んでください！,"<audio id=""v15_60051""><source src=""talk/11/v15_60051.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v15_60051').play()"">この佳き日を親しい人と心ゆくまで祝い、<br/>楽しみ、また在りし日を偲んでください！</a>",,
c1000,21,134,Van,...He's got the seventh?!,...He's got the seventh?!,ヴァン,！　７番目の……！,"<audio id=""v00_60041""><source src=""talk/11/v00_60041.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60041').play()"">！　７番目の……！</a>",,
c1000,21,135,Shizuna,"That's one of the Geneses, right? I think I finally understand that premonition I had.","That's one of the Geneses, right? I think I finally<br/>understand that premonition I had.",シズナ,例の《ゲネシス》だね。 ──ふふっ、予感はこれ</B>か。,"<audio id=""v35_60015""><source src=""talk/11/v35_60015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v35_60015').play()"">例の《ゲネシス》だね。<br/>──ふふっ、予感はこれ</B>か。</a>",,
c1000,21,136,Melchior,"Heheh. Isn't it magnificent? Now behold, fair citizens of the capital!","Heheh. Isn't it magnificent? Now behold, fair citizens<br/>of the capital!",メルキオル,フフッ、良い感じだ…… それじゃあとくとご覧あれ──！,"<audio id=""v38_60004""><source src=""talk/11/v38_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60004').play()"">フフッ、良い感じだ……<br/>それじゃあとくとご覧あれ──！</a>",,
c1000,21,137,Melchior,You have front-row seats to the show. Dantès' desire will come about—as a banquet of fear that will engulf the world!,You have front-row seats to the show. Dantès'<br/>desire will come about—as a banquet of fear that<br/>will engulf the world!,メルキオル,我らがボス・ジェラールが望んだ、首都を、 共和国を、大陸全てを“恐怖”で染め上げる宴──,"<audio id=""v38_60005""><source src=""talk/11/v38_60005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60005').play()"">我らがボス・ジェラールが望んだ、首都を、<br/>共和国を、大陸全てを“恐怖”で染め上げる宴──</a>",,
c1000,21,138,Melchior,Witness and cower as this relic ends all things by ushering in a new dawn: Pandemonium!,Witness and cower as this relic ends all things by<br/>ushering in a new dawn: Pandemonium!,メルキオル,大いなる魔を、第七の遺産によって展開する、 《汎魔（パンデモニウム）化》という名の夜明けを！！,"<audio id=""v38_60006""><source src=""talk/11/v38_60006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60006').play()"">大いなる魔を、第七の遺産によって展開する、<br/>《汎魔（パンデモニウム）化》という名の夜明けを！！</a>",,
c1000,22,139,Melchior,Oooh. I just felt a chill run down my spine! And here I was thinking Creil's destruction would be the peak.,Oooh. I just felt a chill run down my spine! And here<br/>I was thinking Creil's destruction would be the peak.,メルキオル,ふふっ……ゾクゾクするねぇ。 クレイユからの仕込みの甲斐があったよ。,"<audio id=""v38_60007""><source src=""talk/11/v38_60007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60007').play()"">ふふっ……ゾクゾクするねぇ。<br/>クレイユからの仕込みの甲斐があったよ。</a>",,
c1000,22,140,Melchior,"Oh, my.","Oh, my.",メルキオル,おっと──,"<audio id=""v38_60008""><source src=""talk/11/v38_60008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60008').play()"">おっと──</a>",,
c1000,22,141,Dream,Whoaaa! But...where did that come from?,Whoaaa! But...where did that come from?,ユメ,すっごいねー…… ……でも、これって………,"<audio id=""v41_60000""><source src=""talk/11/v41_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v41_60000').play()"">すっごいねー……<br/>……でも、これって………</a>",,
c1000,22,142,Paulette,Yumé! We're leaving right now!,Yumé! We're leaving right now!,ポーレット,ユメ、いいから行きましょう！,"<audio id=""v16_60000""><source src=""talk/11/v16_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v16_60000').play()"">ユメ、いいから行きましょう！</a>",,
c1000,22,143,Maxim,Why are we the only ones who can move? Whatever. Follow me!,Why are we the only ones who can move? Whatever.<br/>Follow me!,マクシム,ど、どうして僕たちだけ…… まあいい、２人ともこっちだ！,"<audio id=""v19_60000""><source src=""talk/11/v19_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60000').play()"">ど、どうして僕たちだけ……<br/>まあいい、２人ともこっちだ！</a>",,
c1000,22,144,Maxim,Wha...? Now random dudes are falling from the sky?!,Wha...? Now random dudes are falling from the sky?!,マクシム,君、今そこから飛び降りて……！？,"<audio id=""v19_60001""><source src=""talk/11/v19_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60001').play()"">君、今そこから飛び降りて……！？</a>",,
c1000,22,145,Maxim,"W-Well, that doesn't matter. I've got to get these two to safety, so we'll be—","W-Well, that doesn't matter. I've got to get these two<br/>to safety, so we'll be—",マクシム,い、いやどうでもいいか、 動けるなら君もここから──,"<audio id=""v19_60002""><source src=""talk/11/v19_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60002').play()"">い、いやどうでもいいか、<br/>動けるなら君もここから──</a>",,
c1000,22,146,Melchior,"Ah, yes. I remember you. Fancy meeting you here, Mister Famous Racecar Driver. It's been much too long.","Ah, yes. I remember you. Fancy meeting you here,<br/>Mister Famous Racecar Driver. It's been much<br/>too long.",メルキオル,たしか裏解決屋の関係者だっけ。 そっちのレーサーは久しぶりかな？,"<audio id=""v38_60009""><source src=""talk/11/v38_60009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60009').play()"">たしか裏解決屋の関係者だっけ。<br/>そっちのレーサーは久しぶりかな？</a>",,
c1000,22,147,Melchior,"Getting spotted might pose a problem. What to do...? Well, you know what they say: when in doubt, kill everyone! ㈱","Getting spotted might pose a problem. What to do...?<br/>Well, you know what they say: when in doubt,<br/>kill everyone! ㈱",メルキオル,見られてもいいけど扱いが面倒だなぁ。 ……とりあえず殺ろっか㈱,"<audio id=""v38_60010""><source src=""talk/11/v38_60010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60010').play()"">見られてもいいけど扱いが面倒だなぁ。<br/>……とりあえず殺ろっか㈱</a>",,
c1000,22,148,Paulette,...!,...!,ポーレット,……！,"<audio id=""v16_60001""><source src=""talk/11/v16_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v16_60001').play()"">……！</a>",,
c1000,22,149,Dream,Huh?,Huh?,ユメ,ほえ～……？,"<audio id=""v41_60001""><source src=""talk/11/v41_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v41_60001').play()"">ほえ～……？</a>",,
c1000,22,150,Maxim,No way! Not on my watch! I won't let you lay a finger—,No way! Not on my watch! I won't let you lay a<br/>finger—,マクシム,ふ、ふざけるな！ 彼女たちには指一本も──,"<audio id=""v19_60003""><source src=""talk/11/v19_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60003').play()"">ふ、ふざけるな！<br/>彼女たちには指一本も──</a>",,
c1000,22,151,Maxim,"(Wow, he's fast—but I'm the fastest there ever was!)","(Wow, he's fast—but I'm the fastest there ever was!)",マクシム,（こいつ本気で──！？   だが動体視力だったら……！）,"<audio id=""v19_60004""><source src=""talk/11/v19_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60004').play()"">（こいつ本気で──！？<br/>  だが動体視力だったら……！）</a>",,
c1000,22,152,Maxim,Ugh!,Ugh!,マクシム,ぐはっ……！？,"<audio id=""v19_60005""><source src=""talk/11/v19_60005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v19_60005').play()"">ぐはっ……！？</a>",,
c1000,22,153,Melchior,"Trying to be their knight in shining armor, hmm? How chivalrous of you. Well, if you wish to die that badly...","Trying to be their knight in shining armor, hmm?<br/>How chivalrous of you. Well, if you wish to die<br/>that badly...",メルキオル,あはは、さすがＺ１レーサー。 なかなかの反射神経じゃないか。,"<audio id=""v38_60011""><source src=""talk/11/v38_60011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60011').play()"">あはは、さすがＺ１レーサー。<br/>なかなかの反射神経じゃないか。</a>",,
c1000,22,154,Melchior,...then I'll be happy to cut you up. Good night. ㈱,...then I'll be happy to cut you up. Good night. ㈱,メルキオル,でも、ジ・エンド。 せめて君から殺ってあげるよ㈱,"<audio id=""v38_60012""><source src=""talk/11/v38_60012.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60012').play()"">でも、ジ・エンド。<br/>せめて君から殺ってあげるよ㈱</a>",,
c1000,22,155,Dream,No!,No!,ユメ,オジサンー！？,"<audio id=""v41_60002""><source src=""talk/11/v41_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v41_60002').play()"">オジサンー！？</a>",,
c1000,22,156,Paulette,Maxim!,Maxim!,ポーレット,マクシムさんっ……！,"<audio id=""v16_60002""><source src=""talk/11/v16_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v16_60002').play()"">マクシムさんっ……！</a>",,
c1000,22,157,voice,Spare them. For now.,Spare them. For now.,声,まあ、今は</B>止めておけ。,"<audio id=""v37_60000""><source src=""talk/11/v37_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60000').play()"">まあ、今は</B>止めておけ。</a>",,
c1000,22,158,Melchior,Aha! ❤,Aha! ❤,メルキオル,アハっ❤,"<audio id=""v38_60013""><source src=""talk/11/v38_60013.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60013').play()"">アハっ❤</a>",,
c1000,22,159,man,We've prepared an exquisite feast of fear.,We've prepared an exquisite feast of fear.,男,恐怖を愛おしむための祝宴──,"<audio id=""v37_60001""><source src=""talk/11/v37_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60001').play()"">恐怖を愛おしむための祝宴──</a>",,
c1000,22,160,man,Who are we to deny our ravenous guests the chance to relish it? We should let them savor their final meal.,Who are we to deny our ravenous guests the chance<br/>to relish it? We should let them savor their final meal.,男,“資格”がある者には一人でも多く 胸を震わし、味わい尽くしてもらわんとな。,"<audio id=""v37_60002""><source src=""talk/11/v37_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60002').play()"">“資格”がある者には一人でも多く<br/>胸を震わし、味わい尽くしてもらわんとな。</a>",,
c1000,22,161,woman,Heheh...,Heheh...,女,フフフ………,"<audio id=""v30_60000""><source src=""talk/11/v30_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60000').play()"">フフフ………</a>",,
c1000,22,162,Big man,...,...,大男,………………………………,"<audio id=""v47_60000""><source src=""talk/11/v47_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v47_60000').play()"">………………………………</a>",,
c1000,22,163,daughter,He remains as unpleasant as ever.,He remains as unpleasant as ever.,娘,相変わらずの悪趣味ですね。,"<audio id=""v29_60000""><source src=""talk/11/v29_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v29_60000').play()"">相変わらずの悪趣味ですね。</a>",,
c1000,22,164,Giant,"Kinda bummed that the carnival's over, but hey, a festival's the next best thing. The fun's only just gotten started!","Kinda bummed that the carnival's over, but hey, a<br/>festival's the next best thing. The fun's only just<br/>gotten started!",巨漢,まあ、カルナヴァルの後日祭、 適当に愉しませてもらおうかねェ。,"<audio id=""v31_60000""><source src=""talk/11/v31_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v31_60000').play()"">まあ、カルナヴァルの後日祭、<br/>適当に愉しませてもらおうかねェ。</a>",,
c1000,22,165,Melchior,Welcome back to the land of the living. I've been waiting.,Welcome back to the land of the living.<br/>I've been waiting.,メルキオル,おかえりボス、みんな。 ──待ってたよ</B>。,"<audio id=""v38_60014""><source src=""talk/11/v38_60014.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60014').play()"">おかえりボス、みんな。<br/>──待ってたよ</B>。</a>",,
c1000,23,166,Ferry,Whoa...,Whoa...,フェリ,あ、あれって……,"<audio id=""v02_60051""><source src=""talk/11/v02_60051.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60051').play()"">あ、あれって……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
c1000,23,167,Aaron,"Yeah, 'whoa' is right. Hits different when you're seeing it in person than in video.","Yeah, 'whoa' is right. Hits different when you're<br/>seeing it in person than in video.",アーロン,最初の映像には ちらっとしか映ってなかったが……,"<audio id=""v03_60045""><source src=""talk/11/v03_60045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60045').play()"">最初の映像には<br/>ちらっとしか映ってなかったが……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
c1000,23,168,Quatre,It looks to be performing some sort of vast operation.,It looks to be performing some sort of vast operation.,カトル,“稼働”── いや“演算”を実行している……？,"<audio id=""v05_60050""><source src=""talk/11/v05_60050.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60050').play()"">“稼働”──<br/>いや“演算”を実行している……？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
c1000,23,169,Van,"Yeah. Almost like a giant computer—'cept it's a tower, of course.","Yeah. Almost like a giant computer—'cept it's a<br/>tower, of course.",ヴァン,ああ、元凶が７番目のゲネシスを 利用して出現させた“演算装置”だろう。,"<audio id=""v00_60063""><source src=""talk/11/v00_60063.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60063').play()"">ああ、元凶が７番目のゲネシスを<br/>利用して出現させた“演算装置”だろう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
