gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m7510,2,88,Demon Melchior,"Don't trouble your pretty little heads about it, though. After all, you'll be dead soon enough.","Don't trouble your pretty little heads about it, though.<br/>After all, you'll be dead soon enough.",魔人メルキオル,全ての危機を……乗り越えたら……… ……クク……そんなのあり得ないけど………,"<audio id=""v38_60064""><source src=""talk/11/v38_60064.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_60064').play()"">全ての危機を……乗り越えたら………<br/>……クク……そんなのあり得ないけど………</a>",,
m7510,2,89,Aaron,Ugh. Creepy to the bitter end.,Ugh. Creepy to the bitter end.,アーロン,ハッ…… 最後まで胸クソ悪ぃ野郎だ。,"<audio id=""v03_60078""><source src=""talk/11/v03_60078.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60078').play()"">ハッ……<br/>最後まで胸クソ悪ぃ野郎だ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,2,90,Aaron,"Wouldn't shock me if he was only pretending to know the answer. Y'know, just to get a rise out of us.","Wouldn't shock me if he was only pretending to<br/>know the answer. Y'know, just to get a rise out of us.",アーロン,今のも、知らねえのに嫌がらせで 仄めかしてた可能性もありそうだぜ。,"<audio id=""v03_60079""><source src=""talk/11/v03_60079.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60079').play()"">今のも、知らねえのに嫌がらせで<br/>仄めかしてた可能性もありそうだぜ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,2,91,Quatre,"You really think he would do that? ...Actually, that's a silly question. Of course he would.","You really think he would do that? ...Actually, that's a<br/>silly question. Of course he would.",カトル,そ、そこまでやるかな…… ううん、彼ならあり得そうかも？,"<audio id=""v05_60068""><source src=""talk/11/v05_60068.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60068').play()"">そ、そこまでやるかな……<br/>ううん、彼ならあり得そうかも？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,2,92,Judith,It's very much in character for him.,It's very much in character for him.,ジュディス,……確かにあそこまで行くと 逆の意味で信頼が置けるわね。,"<audio id=""v06_60070""><source src=""talk/11/v06_60070.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60070').play()"">……確かにあそこまで行くと<br/>逆の意味で信頼が置けるわね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,2,93,Van,"Either way, we're gonna have to put a pin in the whole thing with C.","Either way, we're gonna have to put a pin in the<br/>whole thing with C.",ヴァン,ああ……気になりはするが 今はヤツの言った通り後回しだ。,"<audio id=""v00_60132""><source src=""talk/11/v00_60132.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60132').play()"">ああ……気になりはするが<br/>今はヤツの言った通り後回しだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,94,Van,"Now that everyone's least favorite nutcase is down, all we gotta do is take out the mastermind.","Now that everyone's least favorite nutcase is down, all<br/>we gotta do is take out the mastermind.",ヴァン,“最悪”は越えた── あとは“元凶”に迫るだけだ。,"<audio id=""v00_60133""><source src=""talk/11/v00_60133.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60133').play()"">“最悪”は越えた──<br/>あとは“元凶”に迫るだけだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,95,Van,"And once we've returned the city to normal, life will all go back to the way it was.","And once we've returned the city to normal, life will<br/>all go back to the way it was.",ヴァン,そして汎魔化を食い止められれば 全部が元通りになるだろう</B>。,"<audio id=""v00_60134""><source src=""talk/11/v00_60134.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60134').play()"">そして汎魔化を食い止められれば<br/>全部が元通りになるだろう</B>。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,96,Van,"We're almost at the finish line, gang. We just gotta make one last sprint to the end.","We're almost at the finish line, gang. We just gotta<br/>make one last sprint to the end.",ヴァン,あともう一踏ん張りだ── 面倒くせえが気張るとしようぜ。,"<audio id=""v00_60135""><source src=""talk/11/v00_60135.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60135').play()"">あともう一踏ん張りだ──<br/>面倒くせえが気張るとしようぜ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,97,Van,"I can see Mr. Prez slidin' us a big, fat paycheck under the table after all's said and done.","I can see Mr. Prez slidin' us a big, fat paycheck under<br/>the table after all's said and done.",ヴァン,大統領あたりから内々に 依頼料もふんだくれそうだし……,"<audio id=""v00_60136""><source src=""talk/11/v00_60136.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60136').play()"">大統領あたりから内々に<br/>依頼料もふんだくれそうだし……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,98,Van,And that'll pay for all the sweets and sauna trips we could ever want!,And that'll pay for all the sweets and sauna trips we<br/>could ever want!,ヴァン,とっとと終わらせてサウナに スイーツのフルコースと洒落込むぞ！,"<audio id=""v00_60137""><source src=""talk/11/v00_60137.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60137').play()"">とっとと終わらせてサウナに<br/>スイーツのフルコースと洒落込むぞ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,99,Aaron,My dude. Please get some new interests. I'm begging you.,My dude. Please get some new interests. I'm<br/>begging you.,アーロン,ハッ…… それはテメーの趣味だろうが。,"<audio id=""v03_60080""><source src=""talk/11/v03_60080.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60080').play()"">ハッ……<br/>それはテメーの趣味だろうが。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,2,100,Ferry,"Haha... Still, that sounds super fun!","Haha... Still, that sounds super fun!",フェリ,えへへ……でも賛成ですっ！,"<audio id=""v02_60074""><source src=""talk/11/v02_60074.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60074').play()"">えへへ……でも賛成ですっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,2,101,Agnes,"It does. And I'm sure Dad will compensate us. After all, he did say we could consider this a job from him.","It does. And I'm sure Dad will compensate us.<br/>After all, he did say we could consider this a job<br/>from him.",アニエス,あはは、そうですね…… 父も確かに“依頼”してましたし。,"<audio id=""v01_60103""><source src=""talk/11/v01_60103.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60103').play()"">あはは、そうですね……<br/>父も確かに“依頼”してましたし。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,2,102,Lisette,Heehee. We're due a proper celebration when this comes to an end.,Heehee. We're due a proper celebration when this<br/>comes to an end.,リゼット,ふふ、それと今度は 本当の意味での打ち上げですね。,"<audio id=""v04_60081""><source src=""talk/11/v04_60081.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60081').play()"">ふふ、それと今度は<br/>本当の意味での打ち上げですね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7510,2,103,Bellegarde,Agreed. I suggest we go all out—and aim to make our gathering the other day look modest by comparison.,Agreed. I suggest we go all out—and aim to make our<br/>gathering the other day look modest by comparison.,ベルガルド,うむ……事を為したら 先日より盛大に行うとしよう。,"<audio id=""v07_60060""><source src=""talk/11/v07_60060.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60060').play()"">うむ……事を為したら<br/>先日より盛大に行うとしよう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,2,104,Judith,Yeah! Sounds like the perfect time to crack open some cold ones.,Yeah! Sounds like the perfect time to crack open<br/>some cold ones.,ジュディス,うーん、ビールとか めちゃくちゃ美味しそうよね～。,"<audio id=""v06_60071""><source src=""talk/11/v06_60071.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60071').play()"">うーん、ビールとか<br/>めちゃくちゃ美味しそうよね～。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,2,105,Quatre,Oh? I didn't take you for a beer drinker. All the ones I know are old men.,Oh? I didn't take you for a beer drinker. All the ones<br/>I know are old men.,カトル,……ジュディスさん、 ちょっとオジサンくさくない？,"<audio id=""v05_60069""><source src=""talk/11/v05_60069.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60069').play()"">……ジュディスさん、<br/>ちょっとオジサンくさくない？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,2,106,Judith,"Uhh... I mean, we can all get some wine and champagne together!","Uhh... I mean, we can all get some wine and<br/>champagne together!",ジュディス,ハッ……ワインかシャンパンね！,"<audio id=""v06_60072""><source src=""talk/11/v06_60072.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60072').play()"">ハッ……ワインかシャンパンね！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,2,107,Ferry,But I'm a minor...,But I'm a minor...,フェリ,えと、種類の問題なんですか？,"<audio id=""v02_60075""><source src=""talk/11/v02_60075.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60075').play()"">えと、種類の問題なんですか？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,2,108,Agnes,...?,...?,アニエス,………？……………,"<audio id=""v01_60104""><source src=""talk/11/v01_60104.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60104').play()"">………？……………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,2,109,Van,All right. Time for the final stretch.,All right. Time for the final stretch.,ヴァン,よし──そんじゃあ行くぞ。,"<audio id=""v00_60138""><source src=""talk/11/v00_60138.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60138').play()"">よし──そんじゃあ行くぞ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,110,Van,We've got a Genesis to claim and a Dantès to thrash!,We've got a Genesis to claim and a Dantès to thrash!,ヴァン,ジェラール・ダンテス、 そして７番目のゲネシスの元へな！,"<audio id=""v00_60139""><source src=""talk/11/v00_60139.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60139').play()"">ジェラール・ダンテス、<br/>そして７番目のゲネシスの元へな！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,2,111,Agnes,Right!,Right!,アニエス,………はいっ！,"<audio id=""v01_60105""><source src=""talk/11/v01_60105.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60105').play()"">………はいっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,2,112,Aaron,Hell yeah. Let's rock!,Hell yeah. Let's rock!,アーロン,おーし、気合いを入れるか！,"<audio id=""v03_60081""><source src=""talk/11/v03_60081.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60081').play()"">おーし、気合いを入れるか！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,3,113,Van,...,...,ヴァン,………………………………,"<audio id=""v00_60140""><source src=""talk/11/v00_60140.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60140').play()"">………………………………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,114,Ferry,Isn't that the song from Dingo's recording?,Isn't that the song from Dingo's recording?,フェリ,ディンゴさんの映像で聞いた……,"<audio id=""v02_60076""><source src=""talk/11/v02_60076.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60076').play()"">ディンゴさんの映像で聞いた……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,3,115,Agnes,That's right. It's called La Oraciónese. It was a popular song during the revolution a century ago.,That's right. It's called La Oraciónese. It was a<br/>popular song during the revolution a century ago.,アニエス,『ラ＝オラシオネーズ（オラシオンの歌）』…… 百年前の革命時に流行った歌、ですね……,"<audio id=""v01_60106""><source src=""talk/11/v01_60106.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60106').play()"">『ラ＝オラシオネーズ（オラシオンの歌）』……<br/>百年前の革命時に流行った歌、ですね……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,116,Lisette,I believe they once considered making it the official national anthem of Calvard.,I believe they once considered making it the official<br/>national anthem of Calvard.,リゼット,……かつてカルバードの国歌として 採用も検討されたそうですが……,"<audio id=""v04_60082""><source src=""talk/11/v04_60082.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60082').play()"">……かつてカルバードの国歌として<br/>採用も検討されたそうですが……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7510,3,117,Aaron,"Yeah, but they decided against it. They went with Swear on the White Cloves instead.","Yeah, but they decided against it. They went with<br/>Swear on the White Cloves instead.",アーロン,結局『ホワイトクローブの誓い』に なったっつー話だったか。,"<audio id=""v03_60082""><source src=""talk/11/v03_60082.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60082').play()"">結局『ホワイトクローブの誓い』に<br/>なったっつー話だったか。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,3,118,Gerard,Mhm...,Mhm...,ジェラール,クク……,"<audio id=""v37_60011""><source src=""talk/11/v37_60011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60011').play()"">クク……</a>",,
m7510,3,119,Gerard,"It is a song about the fall of the nobility and the rise of the people. In theory, an ideal fit for the freshly minted revolutionary government.","It is a song about the fall of the nobility and the rise<br/>of the people. In theory, an ideal fit for the freshly<br/>minted revolutionary government.",ジェラール,民主勢力の台頭と王侯貴族の凋落……,"<audio id=""v37_60012""><source src=""talk/11/v37_60012.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60012').play()"">民主勢力の台頭と王侯貴族の凋落……</a>",,
m7510,3,120,Gerard,"Alas, there was a hint of a lingering fondness for the old kingdom in the lyrics.","Alas, there was a hint of a lingering fondness for the<br/>old kingdom in the lyrics.",ジェラール,革命政府としては格好の歌だろうが 王国を惜しむ一部の歌詞が問題となった。,"<audio id=""v37_60013""><source src=""talk/11/v37_60013.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60013').play()"">革命政府としては格好の歌だろうが<br/>王国を惜しむ一部の歌詞が問題となった。</a>",,
m7510,3,121,Gerard,And they couldn't change them because the song was too well known at that point. So they went with a different tune.,And they couldn't change them because the song was<br/>too well known at that point. So they went with a<br/>different tune.,ジェラール,歌詞を変えようにも広まりすぎて 結局、別の歌が採用されたわけだ。,"<audio id=""v37_60014""><source src=""talk/11/v37_60014.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60014').play()"">歌詞を変えようにも広まりすぎて<br/>結局、別の歌が採用されたわけだ。</a>",,
m7510,3,122,Van,"Hmph. We didn't come here for a history lesson, you prick.","Hmph. We didn't come here for a history lesson,<br/>you prick.",ヴァン,……ハン、歴史の授業を 受けに来たわけじゃねえけどな。,"<audio id=""v00_60141""><source src=""talk/11/v00_60141.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60141').play()"">……ハン、歴史の授業を<br/>受けに来たわけじゃねえけどな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7510,3,123,Gerard,"Perhaps not, but I welcome you all the same, Arkride. And I will extend my warmest greetings to your employees and your concierge.","Perhaps not, but I welcome you all the same, Arkride.<br/>And I will extend my warmest greetings to your<br/>employees and your concierge.",ジェラール,──歓迎するぞ、アークライド。 その助手どもにマルドゥックのＳＣ。,"<audio id=""v37_60015""><source src=""talk/11/v37_60015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60015').play()"">──歓迎するぞ、アークライド。<br/>その助手どもにマルドゥックのＳＣ。</a>",,
m7510,3,124,Gerard,"It's good to see you as well, Roaring Lion.","It's good to see you as well, Roaring Lion.",ジェラール,元守護騎士の《吼天獅子》殿も。,"<audio id=""v37_60016""><source src=""talk/11/v37_60016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60016').play()"">元守護騎士の《吼天獅子》殿も。</a>",,
m7510,3,125,Bellegarde,I have cast that name aside. You would do well to forget it.,I have cast that name aside. You would do well to<br/>forget it.,ベルガルド,既に捨てた名、捨て置いてもらおう。,"<audio id=""v07_60061""><source src=""talk/11/v07_60061.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60061').play()"">既に捨てた名、捨て置いてもらおう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7510,3,126,Gerard,"The past is a matter of great import on this particular occasion, so I'm afraid I can't do that.","The past is a matter of great import on this particular<br/>occasion, so I'm afraid I can't do that.",ジェラール,ところがこの場では“過去”が ある程度の意味を持ってくる……,"<audio id=""v37_60017""><source src=""talk/11/v37_60017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60017').play()"">ところがこの場では“過去”が<br/>ある程度の意味を持ってくる……</a>",,
m7510,3,127,Gerard,"And I can't forget yours, either...Agnès Gramheart.","And I can't forget yours, either...Agnès Gramheart.",ジェラール,アニエス・クローデル── いや、アニエス・グラムハート。,"<audio id=""v37_60018""><source src=""talk/11/v37_60018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60018').play()"">アニエス・クローデル──<br/>いや、アニエス・グラムハート。</a>",,
m7510,3,128,Gerard,"You may hide under a false name, but you can't pull the wool over my eyes.","You may hide under a false name, but you can't pull<br/>the wool over my eyes.",ジェラール,お前が本名を隠しているのと同様な。,"<audio id=""v37_60019""><source src=""talk/11/v37_60019.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60019').play()"">お前が本名を隠しているのと同様な。</a>",,
m7510,3,129,Agnes,...,...,アニエス,………………………………,"<audio id=""v01_60107""><source src=""talk/11/v01_60107.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60107').play()"">………………………………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,130,Ferry,"Right. That would be your real name, wouldn't it?","Right. That would be your real name, wouldn't it?",フェリ,そ、そういえばそれが……,"<audio id=""v02_60077""><source src=""talk/11/v02_60077.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60077').play()"">そ、そういえばそれが……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7510,3,131,Aaron,Huh. Guess I never really thought about it before.,Huh. Guess I never really thought about it before.,アーロン,小娘の本当の フルネームってわけだな。,"<audio id=""v03_60083""><source src=""talk/11/v03_60083.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60083').play()"">小娘の本当の<br/>フルネームってわけだな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7510,3,132,Agnes,"Haha. Yes, I've been using my mother's maiden name ever since my father took up office.","Haha. Yes, I've been using my mother's maiden name<br/>ever since my father took up office.",アニエス,ええ、父が現職に就いてから 保護プログラムで隠していますが……,"<audio id=""v01_60108""><source src=""talk/11/v01_60108.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60108').play()"">ええ、父が現職に就いてから<br/>保護プログラムで隠していますが……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,133,Agnes,It's what our protection service recommended two years ago. I've just gotten used to it at this point.,It's what our protection service recommended two<br/>years ago. I've just gotten used to it at this point.,アニエス,２年近く母方の姓にしているので 今の方にも慣れてしまっていますね。,"<audio id=""v01_60109""><source src=""talk/11/v01_60109.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60109').play()"">２年近く母方の姓にしているので<br/>今の方にも慣れてしまっていますね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,134,Gerard,I was caught off guard by your father's intervention in this affair. Though I shouldn't have been surprised.,I was caught off guard by your father's intervention in<br/>this affair. Though I shouldn't have been surprised.,ジェラール,ああ、そういえばこの状況で グラムハートも動いてたみたいだな。,"<audio id=""v37_60020""><source src=""talk/11/v37_60020.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60020').play()"">ああ、そういえばこの状況で<br/>グラムハートも動いてたみたいだな。</a>",,
m7510,3,135,Gerard,He has always been a man of action. He's quick to conduct blackmail and other self-serving political decisions.,He has always been a man of action. He's quick to<br/>conduct blackmail and other self-serving<br/>political decisions.,ジェラール,流石は稀代の政治屋</B>にして脅迫者、 行動力と実行力は大したものだ。,"<audio id=""v37_60021""><source src=""talk/11/v37_60021.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60021').play()"">流石は稀代の政治屋</B>にして脅迫者、<br/>行動力と実行力は大したものだ。</a>",,
m7510,3,136,Gerard,"Haha. That's part of why I believed there was room for negotiation between us, but that ship has sailed.","Haha. That's part of why I believed there was room<br/>for negotiation between us, but that ship has sailed.",ジェラール,ハハ……上手く噛み合えば十分、 交渉する余地はありそうだったが。,"<audio id=""v37_60022""><source src=""talk/11/v37_60022.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60022').play()"">ハハ……上手く噛み合えば十分、<br/>交渉する余地はありそうだったが。</a>",,
m7510,3,137,Judith,I'm sorry. What?,I'm sorry. What?,ジュディス,ふざけたことを……,"<audio id=""v06_60073""><source src=""talk/11/v06_60073.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60073').play()"">ふざけたことを……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m7510,3,138,Quatre,The president of the Republic would never cut a deal with a man who wiped out an entire village.,The president of the Republic would never cut a deal<br/>with a man who wiped out an entire village.,カトル,村一つ滅ぼした連中と大統領が 取り引きなんてするわけが……！,"<audio id=""v05_60070""><source src=""talk/11/v05_60070.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60070').play()"">村一つ滅ぼした連中と大統領が<br/>取り引きなんてするわけが……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
m7510,3,139,Agnes,Especially when it's his people. My father wouldn't stoop to your level.,Especially when it's his people. My father wouldn't<br/>stoop to your level.,アニエス,……流石の父でも そこまで割り切らないと思います。,"<audio id=""v01_60110""><source src=""talk/11/v01_60110.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60110').play()"">……流石の父でも<br/>そこまで割り切らないと思います。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,140,Gerard,I wouldn't be so sure of that if I were you. I've heard rumors that he entered into an agreement with the society.,I wouldn't be so sure of that if I were you. I've heard<br/>rumors that he entered into an agreement with<br/>the society.,ジェラール,クク、そいつはどうかな？ 某結社と取り引きした噂も聞くが。,"<audio id=""v37_60023""><source src=""talk/11/v37_60023.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60023').play()"">クク、そいつはどうかな？<br/>某結社と取り引きした噂も聞くが。</a>",,
m7510,3,141,Gerard,But let's put that aside. I shouldn't be driving a wedge between you and your father. Your relationship with him is fractured enough as it is.,But let's put that aside. I shouldn't be driving a wedge<br/>between you and your father. Your relationship with<br/>him is fractured enough as it is.,ジェラール,まあいい──微妙な親子関係に わざわざ嘴を入れる趣味はない。,"<audio id=""v37_60024""><source src=""talk/11/v37_60024.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60024').play()"">まあいい──微妙な親子関係に<br/>わざわざ嘴を入れる趣味はない。</a>",,
m7510,3,142,Gerard,So we can leave it at that... Though I am curious as to how he merged the Epstein bloodline with his own.,So we can leave it at that... Though I am curious as to<br/>how he merged the Epstein bloodline with his own.,ジェラール,どういう経緯でエプスタインの血筋を 取り込んだのかは興味深いが。,"<audio id=""v37_60025""><source src=""talk/11/v37_60025.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_60025').play()"">どういう経緯でエプスタインの血筋を<br/>取り込んだのかは興味深いが。</a>",,
m7510,3,143,Agnes,...,...,アニエス,……っ………,"<audio id=""v01_60111""><source src=""talk/11/v01_60111.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60111').play()"">……っ………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7510,3,144,Van,"Actually, he didn't, really. Her grandmother was adopted, so she's not a blood relative of Epstein.","Actually, he didn't, really. Her grandmother was<br/>adopted, so she's not a blood relative of Epstein.",ヴァン,──ちなみに祖母さんは養女で 博士と血は繋がってないって話だぜ。,"<audio id=""v00_60142""><source src=""talk/11/v00_60142.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60142').play()"">──ちなみに祖母さんは養女で<br/>博士と血は繋がってないって話だぜ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
