gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,m7600,1,75,,,,ジュディス,人間（あたしたち）の意地と力、 せいぜい味わってみなさい──！！,"<audio id=""v06_60091""><source src=""talk/11/v06_60091.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60091').play()"">人間（あたしたち）の意地と力、<br/>せいぜい味わってみなさい──！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,2,76,,,,カトル,……！　亀裂が……！,"<audio id=""v05_60092""><source src=""talk/11/v05_60092.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60092').play()"">……！　亀裂が……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,2,77,,,,アニエス,良かった、これで……！,"<audio id=""v01_60153""><source src=""talk/11/v01_60153.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60153').play()"">良かった、これで……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,2,78,,,,,───オオオオオオオオ────,"<audio id=""v39_60010""><source src=""talk/11/v39_60010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60010').play()"">───オオオオオオオオ────</a>",,,
11,m7600,2,79,,,,,───依代ヨ、刃向カウツモリカ───,"<audio id=""v39_60011""><source src=""talk/11/v39_60011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60011').play()"">───依代ヨ、刃向カウツモリカ───</a>",,,
11,m7600,2,80,,,,ヴァンの声,たりめーだこのボケがああああっ！！！,"<audio id=""v00_60208""><source src=""talk/11/v00_60208.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60208').play()"">たりめーだこのボケがああああっ！！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,81,,,,フェリ,ヴァンさんっ……！！,"<audio id=""v02_60100""><source src=""talk/11/v02_60100.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60100').play()"">ヴァンさんっ……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,2,82,,,,リゼット,よくぞご無事で……！,"<audio id=""v04_60101""><source src=""talk/11/v04_60101.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60101').play()"">よくぞご無事で……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,2,83,,,,ベルガルド,ム──動けるか！？,"<audio id=""v07_60091""><source src=""talk/11/v07_60091.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60091').play()"">ム──動けるか！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,2,84,,,,ヴァン,ええ、大丈夫です……！ 色々言いたいこともあるが──,"<audio id=""v00_60209""><source src=""talk/11/v00_60209.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60209').play()"">ええ、大丈夫です……！<br/>色々言いたいこともあるが──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,85,,,,ヴァン,まさに千載一遇ってヤツだ！ お前ら、どうか力を貸してくれ！！,"<audio id=""v00_60210""><source src=""talk/11/v00_60210.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60210').play()"">まさに千載一遇ってヤツだ！<br/>お前ら、どうか力を貸してくれ！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,86,,,,カトル,もちろんだよ……！！,"<audio id=""v05_60093""><source src=""talk/11/v05_60093.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60093').play()"">もちろんだよ……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,2,87,,,,ジュディス,貸し借り抜きの大サービスでね！！,"<audio id=""v06_60092""><source src=""talk/11/v06_60092.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60092').play()"">貸し借り抜きの大サービスでね！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,2,88,,,,リゼット,援護その他、お任せを……！！,"<audio id=""v04_60102""><source src=""talk/11/v04_60102.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60102').play()"">援護その他、お任せを……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,2,89,,,,アニエス,ヴァンさん、これを……！,"<audio id=""v01_60154""><source src=""talk/11/v01_60154.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60154').play()"">ヴァンさん、これを……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,2,90,,,,ヴァン,ッ……悪いな！ ──メア！！,"<audio id=""v00_60211""><source src=""talk/11/v00_60211.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60211').play()"">ッ……悪いな！<br/>──メア！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,91,,,,メア,まったく…… こっちは何時でも行けるわよ！,"<audio id=""v08_60015""><source src=""talk/11/v08_60015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v08_60015').play()"">まったく……<br/>こっちは何時でも行けるわよ！</a>",,,
11,m7600,2,92,,,,ヴァン,ああ、頼んだ！,"<audio id=""v00_60212""><source src=""talk/11/v00_60212.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60212').play()"">ああ、頼んだ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,93,,,,アーロン,ハッ……そんじゃあ改めて “魔王退治”と行くかよ？,"<audio id=""v03_60105""><source src=""talk/11/v03_60105.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60105').play()"">ハッ……そんじゃあ改めて<br/>“魔王退治”と行くかよ？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,2,94,,,,ヴァン,ああ──……,"<audio id=""v00_60213""><source src=""talk/11/v00_60213.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60213').play()"">ああ──……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,95,,,,,───依代ヨ、愚カナリ────,"<audio id=""v39_60012""><source src=""talk/11/v39_60012.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60012').play()"">───依代ヨ、愚カナリ────</a>",,,
11,m7600,2,96,,,,,───我カラ逃レラレルト思ワヌコトダ───,"<audio id=""v39_60013""><source src=""talk/11/v39_60013.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60013').play()"">───我カラ逃レラレルト思ワヌコトダ───</a>",,,
11,m7600,2,97,,,,ヴァン,………ある意味、あれも俺自身だ。,"<audio id=""v00_60214""><source src=""talk/11/v00_60214.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60214').play()"">………ある意味、あれも俺自身だ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,98,,,,ヴァン,俺にぶつけるつもりだった怒り、 全力でブチかましてやれ──！！,"<audio id=""v00_60215""><source src=""talk/11/v00_60215.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60215').play()"">俺にぶつけるつもりだった怒り、<br/>全力でブチかましてやれ──！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
11,m7600,2,99,,,,フェリ,了解（ウーラ）っ……！！！,"<audio id=""v02_60101""><source src=""talk/11/v02_60101.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60101').play()"">了解（ウーラ）っ……！！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,2,100,,,,アニエス,──今回ばかりは 遠慮なく行かせてもらいます！！,"<audio id=""v01_60155""><source src=""talk/11/v01_60155.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60155').play()"">──今回ばかりは<br/>遠慮なく行かせてもらいます！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,3,101,,,,,────オオオオオオオオオオオ────,"<audio id=""v39_60014""><source src=""talk/11/v39_60014.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60014').play()"">────オオオオオオオオオオオ────</a>",,,
11,m7600,3,102,,,,,　　　　　 ────有リ得ヌ───── ────イカニ“枷”ト絡繰ガ有ルトハイエ────,"<audio id=""v39_60015""><source src=""talk/11/v39_60015.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60015').play()"">　　　　　 ────有リ得ヌ─────<br/>────イカニ“枷”ト絡繰ガ有ルトハイエ────</a>",,,
11,m7600,3,103,,,,ヴァン／グレンデル,ま、今回はてめえの“負け”だ。,"<audio id=""v00_60216""><source src=""talk/11/v00_60216.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60216').play()"">ま、今回はてめえの“負け”だ。</a>",,,
11,m7600,3,104,,,,ヴァン／グレンデル,まだ呉（く）れてやるわけにはいかねえな。 ───この身体も、魂も。,"<audio id=""v00_60217""><source src=""talk/11/v00_60217.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60217').play()"">まだ呉（く）れてやるわけにはいかねえな。<br/>───この身体も、魂も。</a>",,,
11,m7600,3,105,,,,,──────────────,"<audio id=""v39_60016""><source src=""talk/11/v39_60016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60016').play()"">──────────────</a>",,,
11,m7600,3,106,,,,,────ヨカロウ、此度ハ退コウ────,"<audio id=""v39_60017""><source src=""talk/11/v39_60017.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60017').play()"">────ヨカロウ、此度ハ退コウ────</a>",,,
11,m7600,3,107,,,,,─────サレド我ト汝ハ何処マデモ同ジ─────,"<audio id=""v39_60018""><source src=""talk/11/v39_60018.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60018').play()"">─────サレド我ト汝ハ何処マデモ同ジ─────</a>",,,
11,m7600,3,108,,,,,　　　 ─────ユメ忘レルナ───── ──────汝ニ安息ナド無イコトヲ──────,"<audio id=""v39_60019""><source src=""talk/11/v39_60019.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60019').play()"">　　　 ─────ユメ忘レルナ─────<br/>──────汝ニ安息ナド無イコトヲ──────</a>",,,
11,m7600,3,109,,,,アニエス,っ……！,"<audio id=""v01_60156""><source src=""talk/11/v01_60156.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60156').play()"">っ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,3,110,,,,ベルガルド,……“魔核”か………,"<audio id=""v07_60092""><source src=""talk/11/v07_60092.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60092').play()"">……“魔核”か………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,3,111,,,,フェリ,！？……ダ、ダメですっ！,"<audio id=""v02_60102""><source src=""talk/11/v02_60102.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60102').play()"">！？……ダ、ダメですっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,3,112,,,,ジュディス,アンタ、まさかまたっ……！,"<audio id=""v06_60093""><source src=""talk/11/v06_60093.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60093').play()"">アンタ、まさかまたっ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,3,113,,,,ヴァン／グレンデル,いや──折角の場所だ。,"<audio id=""v00_60218""><source src=""talk/11/v00_60218.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60218').play()"">いや──折角の場所だ。</a>",,,
11,m7600,3,114,,,,ヴァン／グレンデル,おおおおおおおおおおっ！！,"<audio id=""v00_60219""><source src=""talk/11/v00_60219.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60219').play()"">おおおおおおおおおおっ！！</a>",,,
11,m7600,3,115,,,,リゼット,あ……,"<audio id=""v04_60103""><source src=""talk/11/v04_60103.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60103').play()"">あ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,3,116,,,,アーロン,な、投げやがった……！？,"<audio id=""v03_60106""><source src=""talk/11/v03_60106.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60106').play()"">な、投げやがった……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,3,117,,,,アニエス,………ぁ………………,"<audio id=""v01_60157""><source src=""talk/11/v01_60157.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60157').play()"">………ぁ………………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,3,118,,,,カトル,終わっ……た……？,"<audio id=""v05_60094""><source src=""talk/11/v05_60094.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60094').play()"">終わっ……た……？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,3,119,,,,ヴァン／グレンデル,ああ………,"<audio id=""v00_60220""><source src=""talk/11/v00_60220.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60220').play()"">ああ………</a>",,,
11,m7600,3,120,,,,ヴァン,今回の所は、な。 ──そろそろ戻るぞ。,"<audio id=""v00_60221""><source src=""talk/11/v00_60221.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60221').play()"">今回の所は、な。<br/>──そろそろ戻るぞ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>",
